
canberra | 0.0 | 0.5101171731948853

canberra | 1.0 | 0.5234179496765137

canberra | 2.0 | 0.5140625238418579

canberra | 3.0 | 0.4954492151737213

braycurtis | 0.0 | 0.5040038824081421

braycurtis | 1.0 | 0.4923046827316284

braycurtis | 2.0 | 0.5256640911102295

braycurtis | 3.0 | 0.5102734565734863

seuclidean | 0.0 | 0.5077539086341858

seuclidean | 1.0 | 0.5180859565734863

seuclidean | 2.0 | 0.5221874713897705

seuclidean | 3.0 | 0.4983593821525574

euclidean | 0.0 | 0.6469531059265137

euclidean | 1.0 | 0.5706250071525574

euclidean | 2.0 | 0.53125

euclidean | 3.0 | 0.5078710913658142

cosine | 0.0 | 0.4944726526737213

cosine | 1.0 | 0.5140429735183716

cosine | 2.0 | 0.5092577934265137

cosine | 3.0 | 0.49748048186302185

correlation | 0.0 | 0.49781250953674316

correlation | 1.0 | 0.5192187428474426

correlation | 2.0 | 0.5036523342132568

correlation | 3.0 | 0.49365234375

cityblock | 0.0 | 0.5003515481948853

cityblock | 1.0 | 0.5171484351158142

cityblock | 2.0 | 0.50390625

cityblock | 3.0 | 0.5058984160423279

chebyshev | 0.0 | 0.515917956829071

chebyshev | 1.0 | 0.5023242235183716

chebyshev | 2.0 | 0.4911132752895355

chebyshev | 3.0 | 0.5249804854393005
