canberra | 0.001 | 0.611178457736969
canberra | 0.01 | 0.6039093732833862
canberra | 0.1 | 0.5510572195053101
canberra | 0.15 | 0.5410346388816833
canberra | 0.2 | 0.5323744416236877
canberra | 0.25 | 0.5273932218551636
braycurtis | 0.001 | 0.6601478457450867
braycurtis | 0.01 | 0.5945842266082764
braycurtis | 0.1 | 0.5189582109451294
braycurtis | 0.15 | 0.5134397745132446
braycurtis | 0.2 | 0.5117024779319763
braycurtis | 0.25 | 0.5109343528747559
seuclidean | 0.001 | 0.6037793159484863
seuclidean | 0.01 | 0.6041310429573059
seuclidean | 0.1 | 0.6145279407501221
seuclidean | 0.15 | 0.5890545845031738
seuclidean | 0.2 | 0.5630818605422974
seuclidean | 0.25 | 0.5437853932380676
euclidean | 0.001 | 0.6616389751434326
euclidean | 0.01 | 0.6597747802734375
euclidean | 0.1 | 0.5657127499580383
euclidean | 0.15 | 0.526127815246582
euclidean | 0.2 | 0.510071337223053
euclidean | 0.25 | 0.503853976726532
cosine | 0.001 | 0.6528684496879578
cosine | 0.01 | 0.5897863507270813
cosine | 0.1 | 0.5116851329803467
cosine | 0.15 | 0.5068422555923462
cosine | 0.2 | 0.5063590407371521
cosine | 0.25 | 0.5054296255111694
correlation | 0.001 | 0.49790096282958984
correlation | 0.01 | 0.47901004552841187
correlation | 0.1 | 0.3376530110836029
correlation | 0.15 | 0.2873243987560272
correlation | 0.2 | 0.24873510003089905
correlation | 0.25 | 0.22186993062496185
cityblock | 0.001 | 0.6732385158538818
cityblock | 0.01 | 0.6698319911956787
cityblock | 0.1 | 0.539277195930481
cityblock | 0.15 | 0.5113329887390137
cityblock | 0.2 | 0.5023236274719238
cityblock | 0.25 | 0.5022271871566772
chebyshev | 0.001 | 0.652529776096344
chebyshev | 0.01 | 0.6520535945892334
chebyshev | 0.1 | 0.5796273946762085
chebyshev | 0.15 | 0.5380061268806458
chebyshev | 0.2 | 0.5160101056098938
chebyshev | 0.25 | 0.5094496011734009
