
canberra | 0.0 | 0.5054590106010437

canberra | 1.0 | 0.5001171827316284

canberra | 2.0 | 0.5133105516433716

canberra | 3.0 | 0.501269519329071

braycurtis | 0.0 | 0.505078136920929

braycurtis | 1.0 | 0.5038281083106995

braycurtis | 2.0 | 0.49727538228034973

braycurtis | 3.0 | 0.5176953077316284

seuclidean | 0.0 | 0.5006250143051147

seuclidean | 1.0 | 0.5195508003234863

seuclidean | 2.0 | 0.5114941596984863

seuclidean | 3.0 | 0.523632824420929

euclidean | 0.0 | 0.6446679830551147

euclidean | 1.0 | 0.5701953172683716

euclidean | 2.0 | 0.5349804759025574

euclidean | 3.0 | 0.4957226514816284

cosine | 0.0 | 0.5119238495826721

cosine | 1.0 | 0.5004296898841858

cosine | 2.0 | 0.5073437690734863

cosine | 3.0 | 0.503222644329071

correlation | 0.0 | 0.5108398199081421

correlation | 1.0 | 0.5106445550918579

correlation | 2.0 | 0.49858397245407104

correlation | 3.0 | 0.4976171851158142

cityblock | 0.0 | 0.498779296875

cityblock | 1.0 | 0.5087011456489563

cityblock | 2.0 | 0.5122753977775574

cityblock | 3.0 | 0.505078136920929

chebyshev | 0.0 | 0.5116308331489563

chebyshev | 1.0 | 0.49239256978034973

chebyshev | 2.0 | 0.5146191120147705

chebyshev | 3.0 | 0.49531251192092896
